,Judge 1 Fighter 1 Round 1,Judge 1 Fighter 2 Round 1,Judge 1 Fighter 1 Round 2,Judge 1 Fighter 2 Round 2,Judge 1 Fighter 1 Round 3,Judge 1 Fighter 2 Round 3,Judge 1 Fighter 1 Round 4,Judge 1 Fighter 2 Round 4,Judge 1 Fighter 1 Round 5,Judge 1 Fighter 2 Round 5,Judge 2 Fighter 1 Round 1,Judge 2 Fighter 2 Round 1,Judge 2 Fighter 1 Round 2,Judge 2 Fighter 2 Round 2,Judge 2 Fighter 1 Round 3,Judge 2 Fighter 2 Round 3,Judge 2 Fighter 1 Round 4,Judge 2 Fighter 2 Round 4,Judge 2 Fighter 1 Round 5,Judge 2 Fighter 2 Round 5,Judge 3 Fighter 1 Round 1,Judge 3 Fighter 2 Round 1,Judge 3 Fighter 1 Round 2,Judge 3 Fighter 2 Round 2,Judge 3 Fighter 1 Round 3,Judge 3 Fighter 2 Round 3,Judge 3 Fighter 1 Round 4,Judge 3 Fighter 2 Round 4,Judge 3 Fighter 1 Round 5,Judge 3 Fighter 2 Round 5,Date,Fighter 1,Fighter 2,Judge 1,Judge 2,Judge 3
0,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,"July 16, 2014",Gleison Tibau,Pat Healy,Eric Colón,Tony Tamburrino,Cardo Urso
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,8,10,9,,,,,"July 16, 2014",Cláudia Gadelha,Tina Lähdemäki,Michael Depasquale Jr.,Vincent Sinclair,Jose Tabora
0,10,9,10,9,10,8,9,10,10,9,10,9,9,10,10,9,9,10,10,9,10,9,10,9,10,9,9,10,10,9,"July 05, 2014",Chris Weidman,Lyoto Machida,Chris Lee,Marcos Rosales,Glenn Trowbridge
0,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,10,9,9,10,10,9,,,,,"July 05, 2014",Uriah Hall,Thiago Santos,Derek Cleary,Roy Silbert,Glenn Trowbridge
0,10,9,9,10,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"July 05, 2014",Russell Doane,Marcus Brimage,Sal D'Amato,Junichiro Kamijo,Marcos Rosales
0,10,9,10,8,10,9,,,,,10,9,10,8,10,9,,,,,10,9,10,8,10,9,,,,,"July 05, 2014",Kenny Robertson,Ildemar Alcântara,Sal D'Amato,Junichiro Kamijo,Roy Silbert
0,9,10,10,9,9,10,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"July 05, 2014",Bruno Santos,Chris Camozzi,Douglas Crosby,Chris Lee,Glenn Trowbridge
0,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"July 05, 2014",Luke Zachrich,Guilherme Bomba,Douglas Crosby,Chris Lee,Marcos Rosales
0,10,9,9,10,10,9,9,10,10,9,10,9,9,10,10,9,10,9,10,9,10,9,9,10,10,9,10,9,10,9,"June 28, 2014",Cub Swanson,Jeremy Stephens,Sal D'Amato,Gino Garcia,Jacob Montalvo
0,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 28, 2014",Ricardo Lamas,Hacran Dias,Gino Garcia,Aladin Martinez,Joe Soliz
0,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"June 28, 2014",Cezar Ferreira,Andrew Craig,Sal D'Amato,Gino Garcia,Kerry Hatley
0,9,10,9,10,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"June 28, 2014",Clint Hester,Antônio Braga Neto,Sal D'Amato,Aladin Martinez,Joe Soliz
0,9,10,10,9,9,10,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"June 28, 2014",Joe Ellenberger,James Moontasri,Aladin Martinez,Juan Munoz,Joe Soliz
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,9,10,9,10,,,,,"June 28, 2014",Marcelo Guimaraes,Andy Enz,Aladin Martinez,Juan Munoz,Joe Soliz
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 28, 2014",Jared Rosholt,Soa Palelei,Kon Papaioannou,																																																																																										Unknown Judge																																						,																																																																																										Unknown Judge																																						
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 28, 2014",Robert Whittaker,Mike Rhodes,Anthony Dimitriou,Terry Hill,Charlie Keech
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"June 28, 2014",Richie Vaculik,Roldan Sangcha-an,Anthony Dimitriou,Charlie Keech,Kon Papaioannou
0,10,9,9,10,10,9,,,,,9,10,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"June 28, 2014",Gian Villante,Sean O'Connell,Anthony Dimitriou,Charlie Keech,Kon Papaioannou
0,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,"June 14, 2014",Demetrious Johnson,Ali Bagautinov,Richard Bertrand,Sal D'Amato,David Therien
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 14, 2014",Rory MacDonald,Tyron Woodley,Richard Bertrand,Sal D'Amato,David Therien
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 14, 2014",Ryan Bader,Rafael Feijao,Richard Bertrand,Sal D'Amato,Tony Weeks
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,9,10,9,10,,,,,"June 14, 2014",Andrei Arlovski,Brendan Schaub,Sal D'Amato,David Therien,Tony Weeks
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,9,10,10,9,,,,,"June 14, 2014",Valérie Létourneau,Elizabeth Phillips,John Cooper,Sal D'Amato,David Therien
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,9,10,10,9,10,9,,,,,"June 14, 2014",Yves Jabouin,Mike Easton,Richard Bertrand,Tony Weeks,Tony Williamson
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 14, 2014",Michinori Tanaka,Roland Delorme,Richard Bertrand,John Cooper,Tony Weeks
0,10,9,10,9,10,9,,,,,9,10,9,10,9,10,,,,,10,9,9,10,10,9,,,,,"June 07, 2014",Diego Sanchez,Ross Pearson,Jeff Collins,Marcos Rosales,Chris Tellez
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"June 07, 2014",Sergio Pettis,Yaotzin Meza,Jeff Collins,Sal D'Amato,Marcos Rosales
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,"June 07, 2014",Lance Benoist,Bobby Voelker,Jeff Collins,Sal D'Amato,Marcos Rosales
0,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"June 07, 2014",Scott Jorgensen,Danny Martinez,Levi Martinez,Mark Sanchez,Chris Tellez
0,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,"May 31, 2014",C.B. Dollaway,Francis Carmont,Ben Cartlidge,Andy Haigh,Paul Sutherland
0,10,9,9,10,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,"May 31, 2014",Sean Strickland,Luke Barnatt,Mark Collett,Andy Haigh,Howard Hughes
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,"May 31, 2014",Nick Hein,Drew Dober,Andy Haigh,Howard Hughes,Paul Sutherland
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"May 31, 2014",Peter Sobotta,Pawel Pawlak,Mark Collett,Andy Haigh,Takeo Kobayashi
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"May 31, 2014",Maximo Blanco,Andy Ogle,Ben Cartlidge,Mark Collett,Paul Sutherland
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"May 31, 2014",Ruslan Magomedov,Viktor Pesta,Andy Haigh,Howard Hughes,Takeo Kobayashi
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"May 24, 2014",Takeya Mizugaki,Francisco Rivera,Chris Lee,Roy Silbert,Glenn Trowbridge
0,10,8,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,8,10,9,10,9,,,,,"May 24, 2014",Michael Chiesa,Francisco Trinaldo,Adalaide Byrd,Roy Silbert,Glenn Trowbridge
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"May 24, 2014",Chris Holdsworth,Chico Camus,Dave Hagen,Roy Silbert,Glenn Trowbridge
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"May 24, 2014",Vinc Pichel,Anthony Njokuani,Junichiro Kamijo,Chris Lee,Roy Silbert
0,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"May 24, 2014",Sam Sicilia,Aaron Phillips,Adalaide Byrd,Derek Cleary,Glenn Trowbridge
0,9,10,9,10,10,9,,,,,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"May 24, 2014",Li Jingliang,David Michaud,Dave Hagen,Junichiro Kamijo,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"May 10, 2014",Neil Magny,Tim Means,Chris Lee,Cardo Urso,Daryl Wise
0,9,10,10,9,9,10,,,,,9,10,10,9,10,9,,,,,10,9,10,9,9,10,,,,,"May 10, 2014",Chris Cariaso,Louis Smolka,Sal D'Amato,Chris Lee,Cardo Urso
0,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"May 10, 2014",Ed Herman,Rafael Natal,Cardo Urso,Rick Winter,Daryl Wise
0,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"May 10, 2014",Kyoji Horiguchi,Darrell Montague,Sal D'Amato,Chris Lee,Rick Winter
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"May 10, 2014",Nik Lentz,Manvel Gamburyan,Sal D'Amato,Chris Lee,Cardo Urso
0,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,"April 26, 2014",Jon Jones,Glover Teixeira,Derek Cleary,Chris Lee,Cardo Urso
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 26, 2014",Anthony Johnson,Phil Davis,Richard Bertrand,Derek Cleary,Cardo Urso
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"April 26, 2014",Takanori Gomi,Isaac Vallie-Flagg,Mike Barry,Richard Bertrand,Brent Colflesh
0,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 26, 2014",Bethe Correia,Jessamyn Duke,Brent Colflesh,Brad Duruttya,Cardo Urso
0,9,10,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,"April 19, 2014",Fabricio Werdum,Travis Browne,Richard Bertrand,Derek Cleary,Chris Lee
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"April 19, 2014",Miesha Tate,Liz Carmouche,Hector Gomez,Chris Lee,Tim Vannatta
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 19, 2014",Yoel Romero,Brad Tavares,Richard Bertrand,Derek Cleary,Chris Lee
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 19, 2014",Khabib Nurmagomedov,Rafael dos Anjos,Chris Lee,Tim Vannatta,Jean Warring
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 19, 2014",Thiago Alves,Seth Baczynski,Hector Gomez,Rich Green,Eliseo Rodriguez
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 19, 2014",Jorge Masvidal,Pat Healy,Richard Bertrand,Tim Vannatta,Jean Warring
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,9,10,9,10,,,,,"April 19, 2014",Jordan Mein,Hernani Perpetuo,Richard Bertrand,Derek Cleary,Jean Warring
0,10,9,9,10,10,9,,,,,10,9,9,10,9,10,,,,,10,9,9,10,10,9,,,,,"April 19, 2014",Dustin Ortiz,Ray Borg,Derek Cleary,Hector Gomez,Chris Lee
0,10,9,9,9,9,10,,,,,10,9,9,9,10,9,,,,,10,9,9,9,10,9,,,,,"April 19, 2014",Mirsad Bektic,Chas Skelly,Rich Green,Eliseo Rodriguez,Tim Vannatta
0,10,9,10,8,9,10,9,10,10,10,10,9,10,9,9,10,9,10,10,9,10,9,10,9,9,10,9,10,10,9,"March 15, 2014",Johny Hendricks,Robbie Lawler,Douglas Crosby,Mike Gonzalez,Aladin Martinez
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"March 15, 2014",Myles Jury,Diego Sanchez,Douglas Crosby,Mike Gonzalez,Dan Mathisen
0,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"March 15, 2014",Hector Lombard,Jake Shields,Douglas Crosby,Mike Gonzalez,Aladin Martinez
0,10,9,9,10,9,10,,,,,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,"March 15, 2014",Kelvin Gastelum,Rick Story,Douglas Crosby,Mike Gonzalez,Aladin Martinez
0,10,9,10,9,9,10,,,,,10,9,9,10,9,10,,,,,10,9,10,9,9,10,,,,,"March 15, 2014",Jessica Andrade,Raquel Pennington,Aladin Martinez,Dan Mathisen,Troy Wincapaw
0,10,9,10,9,10,9,,,,,10,9,9,10,9,10,,,,,10,9,10,9,9,10,,,,,"March 15, 2014",Alex Garcia,Sean Spencer,Aladin Martinez,Dan Mathisen,Troy Wincapaw
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"March 15, 2014",Francisco Trevino,Renee Forte,Mike Gonzalez,Dan Mathisen,Troy Wincapaw
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"March 15, 2014",Justin Scoggins,Will Campuzano,Douglas Crosby,Aladin Martinez,Troy Wincapaw
0,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"March 15, 2014",Robert Whiteford,Daniel Pineda,Douglas Crosby,Mike Gonzalez,Dan Mathisen
0,10,9,10,9,9,10,,,,,9,10,10,9,9,10,,,,,9,10,10,9,10,9,,,,,"February 22, 2014",Alexis Davis,Jessica Eye,Junichiro Kamijo,Chris Lee,Marcos Rosales
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"February 22, 2014",Raphael Assuncao,Pedro Munhoz,Douglas Crosby,Lester Griffin,Tony Weeks
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"February 22, 2014",Aljamain Sterling,Cody Gibson,Chris Lee,Mark Smith,Glenn Trowbridge
0,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"February 22, 2014",Zach Makovsky,Josh Sampo,Lester Griffin,Junichiro Kamijo,Marcos Rosales
0,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,9,10,,,,,"February 22, 2014",Ernest Chavez,Yosdenis Cedeno,Junichiro Kamijo,Mark Smith,Tony Weeks
0,10,9,10,9,10,9,10,9,9,10,10,9,10,9,10,9,10,9,9,10,10,9,10,9,10,9,10,9,9,10,"February 01, 2014",Jose Aldo,Ricardo Lamas,Ricardo Almeida,Eric Colón,Cardo Urso
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"February 01, 2014",Alistair Overeem,Frank Mir,Michelle Agustin,Tony Tamburrino,Dave Tirelli
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"February 01, 2014",Ali Bagautinov,John Lineker,Michelle Agustin,Sue Sanidad,Dave Tirelli
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,"February 01, 2014",Alan Patrick,John Makdessi,Ricardo Almeida,Sue Sanidad,Cardo Urso
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"February 01, 2014",Chris Cariaso,Danny Martinez,Michelle Agustin,Eric Colón,Tony Tamburrino
0,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,10,9,9,10,9,10,,,,,"February 01, 2014",Nick Catone,Tom Watson,Michelle Agustin,Tony Tamburrino,Cardo Urso
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,8,8,10,10,9,,,,,"February 01, 2014",Al Iaquinta,Kevin Lee,Michelle Agustin,Eric Colón,Dave Tirelli
0,10,9,10,9,10,9,,,,,10,9,10,9,10,8,,,,,10,9,10,9,10,9,,,,,"February 01, 2014",Clint Hester,Andy Enz,Sue Sanidad,Tony Tamburrino,Cardo Urso
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"February 01, 2014",Rashid Magomedov,Anthony Rocco Martin,Ricardo Almeida,Eric Colón,Cardo Urso
0,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"February 01, 2014",Neil Magny,Gasan Umalatov,Ricardo Almeida,Sue Sanidad,Dave Tirelli
0,9,10,10,9,10,9,10,9,10,9,9,10,9,10,10,9,10,9,10,9,9,10,10,9,10,9,9,10,9,10,"January 25, 2014",Benson Henderson,Josh Thomson,Sal D'Amato,Brian Puccillo,Gabriel Sabaitis
0,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"January 25, 2014",Stipe Miocic,Gabriel Gonzaga,Sal D'Amato,Clay Goodman,Tony Weeks
0,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"January 25, 2014",Jeremy Stephens,Darren Elkins,Sal D'Amato,Brian Puccillo,Gabriel Sabaitis
0,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"January 25, 2014",Chico Camus,Yaotzin Meza,Kelvin Caldwell,Sal D'Amato,Gabriel Sabaitis
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"January 25, 2014",George Sullivan,Mike Rhodes,Sal D'Amato,Gabriel Sabaitis,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 28, 2013",John Howard,Siyar Bahadurzada,Adalaide Byrd,Junichiro Kamijo,Chris Lee
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 28, 2013",William Patolino,Bobby Voelker,Jeff Collins,Patricia Morse Jarman,Roy Silbert
0,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 14, 2013",Chad Mendes,Nik Lentz,Michael Bell,Derek Cleary,Wade Vierra
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 14, 2013",Joe Lauzon,Mac Danzig,Michael Bell,Edward Collantes,Marcos Rosales
0,9,10,10,9,10,9,,,,,8,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"December 14, 2013",Edson Barboza,Danny Castillo,Michael Bell,Derek Cleary,Wade Vierra
0,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 14, 2013",Bobby Green,Pat Healy,Michael Bell,Derek Cleary,Edward Collantes
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 14, 2013",Zach Makovsky,Scott Jorgensen,Michael Bell,Edward Collantes,Marcos Rosales
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 14, 2013",Sam Stout,Cody McKenzie,Michael Bell,Derek Cleary,Wade Vierra
0,9,10,10,9,10,9,,,,,9,10,9,10,10,9,,,,,10,9,10,9,10,9,,,,,"December 14, 2013",Alptekin Ozkilic,Darren Uyenoyama,Michael Bell,Edward Collantes,Marcos Rosales
0,10,9,9,10,10,9,9,10,10,9,9,10,9,10,10,9,9,10,10,9,10,9,9,10,10,9,9,10,10,9,"November 16, 2013",Georges St-Pierre,Johny Hendricks,Sal D'Amato,Glenn Trowbridge,Tony Weeks
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,9,10,9,10,10,9,,,,,"November 16, 2013",Robbie Lawler,Rory MacDonald,Cecil Peoples,Mark Smith,Glenn Trowbridge
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"November 16, 2013",Thales Leites,Ed Herman,Adalaide Byrd,Patricia Morse Jarman,Glenn Trowbridge
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"November 16, 2013",Rick Story,Brian Ebersole,Junichiro Kamijo,Cecil Peoples,Mark Smith
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"November 16, 2013",Erik Perez,Edwin Figueroa,Adalaide Byrd,Sal D'Amato,Junichiro Kamijo
0,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"November 16, 2013",Sergio Pettis,Will Campuzano,Sal D'Amato,Cecil Peoples,Mark Smith
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"October 19, 2013",Daniel Cormier,Roy Nelson,Gino Garcia,Ruben Najera,Jon Schorle
0,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"October 19, 2013",Gilbert Melendez,Diego Sanchez,Sal D'Amato,Don Turnage,Troy Wincapaw
0,9,10,9,10,9,9,,,,,10,9,10,9,10,8,,,,,10,9,10,9,10,8,,,,,"October 19, 2013",Tim Boetsch,C.B. Dollaway,Gino Garcia,Ruben Najera,Jon Schorle
0,10,9,9,10,9,10,,,,,10,9,9,10,10,9,,,,,10,9,10,9,9,10,,,,,"October 19, 2013",Jessica Eye,Sarah Kaufman,Gino Garcia,Ruben Najera,Jon Schorle
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,"October 19, 2013",K.J. Noons,George Sotiropoulos,Sal D'Amato,Don Turnage,Troy Wincapaw
0,9,10,10,9,9,10,10,9,10,9,9,10,9,10,10,9,10,9,10,9,9,10,10,9,10,9,10,9,10,9,"September 21, 2013",Jon Jones,Alexander Gustafsson,Richard Bertrand,Douglas Crosby,Chris Lee
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,-,-,-,-,-,-,,,,,"September 21, 2013",Francis Carmont,Costa Philippou,Richard Bertrand,Douglas Crosby,Sal D'Amato
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"September 21, 2013",Khabib Nurmagomedov,Pat Healy,Richard Bertrand,Douglas Crosby,Sal D'Amato
0,10,9,9,10,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"September 21, 2013",Michel Prazeres,Jesse Ronson,Brian Beauchamp,Graham Bettes,Benoit Roussel
0,9,10,9,10,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"September 21, 2013",Alex Caceres,Roland Delorme,Brian Beauchamp,Graham Bettes,Benoit Roussel
0,10,8,10,9,9,10,,,,,10,8,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"August 31, 2013",Dustin Poirier,Erik Koch,Sal D'Amato,Chris Lee,Otto Torriero
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,9,10,10,9,8,10,,,,,"August 31, 2013",Gleison Tibau,Jamie Varner,Sal D'Amato,Brian Puccillo,Otto Torriero
0,10,9,10,9,10,9,,,,,10,9,10,9,10,8,,,,,10,9,10,9,10,8,,,,,"August 31, 2013",Tim Elliott,Louis Gaudinot,Cheryl Clancy,Chris Lee,Rick Winter
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"August 31, 2013",Chico Camus,Kyung Ho Kang,Sal D'Amato,Chris Lee,Rick Winter
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"August 31, 2013",Al Iaquinta,Ryan Couture,Sal D'Amato,Brian Puccillo,Otto Torriero
0,10,9,10,9,9,10,,,,,9,10,10,9,10,9,,,,,10,9,10,9,9,10,,,,,"August 03, 2013",Phil Davis,Lyoto Machida,Sal D'Amato,Chris Watts,Rick Winter
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"August 03, 2013",Thales Leites,Tom Watson,Guilherme Bravo,Sal D'Amato,Rick Winter
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"August 03, 2013",Ian McCall,Iliarde Santos,Mark Collett,Sal D'Amato,Chris Watts
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"August 03, 2013",Rani Yahya,Josh Clopton,Guilherme Bravo,Mark Collett,Chris Watts
0,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"August 03, 2013",Francimar Barroso,Ednaldo Oliveira,Guilherme Bravo,Mark Collett,Rick Winter
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"July 27, 2013",Danny Castillo,Tim Means,Terry Boehlke,Dave Hagen,Glenn Hamada
0,9,10,9,10,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"July 27, 2013",Daron Cruickshank,Yves Edwards,Terry Boehlke,Lester Griffin,Glenn Hamada
0,9,10,9,10,9,10,,,,,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,"July 27, 2013",Ed Herman,Trevor Smith,Sal D'Amato,Lester Griffin,Chris Lee
0,10,9,10,9,10,9,,,,,10,9,9,10,9,10,,,,,10,9,9,10,10,9,,,,,"July 27, 2013",Germaine de Randamie,Julie Kedzie,Terry Boehlke,Lester Griffin,Lamont Nelson
0,10,9,10,9,9,10,,,,,9,10,10,9,10,9,,,,,9,10,10,9,9,10,,,,,"July 27, 2013",Justin Salas,Aaron Riley,Sal D'Amato,Chris Lee,Lamont Nelson
0,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"July 06, 2013",Frankie Edgar,Charles Oliveira,Jeff Collins,Lester Griffin,Junichiro Kamijo
