,Round,KD_fighter1,Sig. str. %_fighter1,Sub. att_fighter1,Rev._fighter1,Ctrl_fighter1,lose_streak_fighter1,round_fighter1,age_fighter1,win_loss_ratio_fighter1,win_streak_fighter1,lose_streak_fighter1,num_fights_fighter1,Sig. str. landed_fighter1,Sig. str. attempted_fighter1,Total str. landed_fighter1,Total str. attempted_fighter1,Total Head landed_fighter1,Total Head attempted_fighter1,Total Body landed_fighter1,Total Body attempted_fighter1,Total Leg landed_fighter1,Total Leg attempted_fighter1,Total Distance landed_fighter1,Total Distance attempted_fighter1,Total Clinch landed_fighter1,Total Clinch attempted_fighter1,Total Ground landed_fighter1,Total Ground attempted_fighter1,Total Takedowns_fighter1,Total Takedowns attempted_fighter1,division_Catch Weight_fighter1,division_Featherweight_fighter1,division_Flyweight_fighter1,division_Heavyweight_fighter1,division_Light Heavyweight_fighter1,division_Lightweight_fighter1,division_Middleweight_fighter1,division_Welterweight_fighter1,division_Women's Bantamweight_fighter1,division_Women's Featherweight_fighter1,division_Women's Flyweight_fighter1,division_Women's Strawweight_fighter1,stance_Orthodox_fighter1,stance_Southpaw_fighter1,stance_Switch_fighter1,KD_fighter2,Sig. str. %_fighter2,Sub. att_fighter2,Rev._fighter2,Ctrl_fighter2,lose_streak_fighter2,age_fighter2,win_loss_ratio_fighter2,win_streak_fighter2,lose_streak_fighter2,num_fights_fighter2,Sig. str. landed_fighter2,Sig. str. attempted_fighter2,Total str. landed_fighter2,Total str. attempted_fighter2,Total Head landed_fighter2,Total Head attempted_fighter2,Total Body landed_fighter2,Total Body attempted_fighter2,Total Leg landed_fighter2,Total Leg attempted_fighter2,Total Distance landed_fighter2,Total Distance attempted_fighter2,Total Clinch landed_fighter2,Total Clinch attempted_fighter2,Total Ground landed_fighter2,Total Ground attempted_fighter2,Total Takedowns_fighter2,Total Takedowns attempted_fighter2,division_Catch Weight_fighter2,division_Featherweight_fighter2,division_Flyweight_fighter2,division_Heavyweight_fighter2,division_Light Heavyweight_fighter2,division_Lightweight_fighter2,division_Middleweight_fighter2,division_Welterweight_fighter2,division_Women's Bantamweight_fighter2,division_Women's Featherweight_fighter2,division_Women's Flyweight_fighter2,division_Women's Strawweight_fighter2,stance_Orthodox_fighter2,stance_Southpaw_fighter2,stance_Switch_fighter2,round_winner
7862,3,0,0.26,0,0,0,0.0,3.0,10188.0,1.0,2.0,0.0,2.0,9,34,9,34,7,31,2,3,0,0,7,32,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.42,0,0,15,2.0,10682.0,0.6,0.0,2.0,5.0,11,26,12,27,3,17,1,1,7,8,11,26,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7863,1,0,0.54,0,0,118,0.0,3.0,9850.0,0.5,1.0,0.0,2.0,12,22,13,23,4,11,0,3,8,8,4,14,8,8,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4,0,0,2,3.0,10089.0,0.5454545454545454,0.0,3.0,11.0,12,30,16,34,5,21,5,6,2,3,9,26,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7864,2,0,0.55,0,0,263,0.0,3.0,9850.0,0.5,1.0,0.0,2.0,5,9,19,33,4,8,1,1,0,0,1,2,2,2,2,5,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8,0,0,0,3.0,10089.0,0.5454545454545454,0.0,3.0,11.0,12,15,20,23,11,13,1,2,0,0,1,3,0,0,11,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7865,3,0,0.4,0,0,164,0.0,3.0,9850.0,0.5,1.0,0.0,2.0,8,20,13,26,5,17,3,3,0,0,6,17,1,1,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.45,1,0,0,3.0,10089.0,0.5454545454545454,0.0,3.0,11.0,18,40,31,54,9,31,3,3,6,6,17,37,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7866,1,0,0.41,0,0,0,0.0,5.0,11196.0,0.8571428571428571,6.0,0.0,7.0,16,39,17,40,7,25,2,6,7,8,16,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,0,33,1.0,10261.0,0.5263157894736842,0.0,1.0,19.0,7,34,10,37,4,25,0,1,3,8,7,33,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7867,2,0,0.25,0,0,0,0.0,5.0,11196.0,0.8571428571428571,6.0,0.0,7.0,8,31,9,33,3,24,2,2,3,5,8,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0,0,28,1.0,10261.0,0.5263157894736842,0.0,1.0,19.0,18,45,21,48,5,30,7,8,6,7,18,44,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7868,3,0,0.46,0,0,2,0.0,5.0,11196.0,0.8571428571428571,6.0,0.0,7.0,21,45,28,52,16,38,3,5,2,2,19,43,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,0,0,73,1.0,10261.0,0.5263157894736842,0.0,1.0,19.0,9,30,12,33,4,25,1,1,4,4,8,26,1,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7869,4,0,0.5,0,0,12,0.0,5.0,11196.0,0.8571428571428571,6.0,0.0,7.0,15,30,22,37,9,20,0,1,6,9,13,28,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.28,0,0,59,1.0,10261.0,0.5263157894736842,0.0,1.0,19.0,11,38,13,40,10,35,0,0,1,3,10,36,1,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7870,5,0,0.36,0,0,0,0.0,5.0,11196.0,0.8571428571428571,6.0,0.0,7.0,27,74,27,74,22,64,2,3,3,7,27,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.24,0,0,0,1.0,10261.0,0.5263157894736842,0.0,1.0,19.0,20,81,20,81,18,75,0,3,2,3,20,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7871,1,0,0.47,0,0,47,0.0,3.0,10725.0,0.8,1.0,0.0,5.0,11,23,11,23,4,14,7,9,0,0,7,19,1,1,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.16,0,0,27,2.0,10391.0,0.5,0.0,2.0,6.0,3,18,3,18,1,13,1,2,1,3,3,16,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7872,2,0,0.22,0,0,55,0.0,3.0,10725.0,0.8,1.0,0.0,5.0,6,27,9,30,0,17,3,7,3,3,6,27,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.14,0,0,0,2.0,10391.0,0.5,0.0,2.0,6.0,4,27,4,27,2,24,1,1,1,2,4,27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7873,3,0,0.27,0,0,224,0.0,3.0,10725.0,0.8,1.0,0.0,5.0,3,11,11,19,2,8,1,3,0,0,3,11,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.4,0,0,6,2.0,10391.0,0.5,0.0,2.0,6.0,9,22,49,69,9,22,0,0,0,0,6,18,0,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7874,1,0,0.24,0,0,62,0.0,3.0,11726.0,0.8333333333333334,1.0,0.0,6.0,10,41,14,45,5,33,1,1,4,7,8,39,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.43,0,0,27,2.0,10969.0,0.3333333333333333,0.0,2.0,3.0,18,41,20,43,11,30,3,5,4,6,18,41,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7875,2,0,0.33,0,0,128,0.0,3.0,11726.0,0.8333333333333334,1.0,0.0,6.0,12,36,15,39,2,21,4,7,6,8,6,29,6,7,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.46,0,0,50,2.0,10969.0,0.3333333333333333,0.0,2.0,3.0,12,26,21,35,5,19,5,5,2,2,7,21,5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7876,3,0,0.64,1,1,139,0.0,3.0,11726.0,0.8333333333333334,1.0,0.0,6.0,11,17,21,27,3,8,3,4,5,5,2,7,9,10,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14,0,0,137,2.0,10969.0,0.3333333333333333,0.0,2.0,3.0,1,7,16,22,1,6,0,1,0,0,1,7,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7877,1,0,0.53,0,0,86,0.0,3.0,10684.0,1.0,1.0,0.0,1.0,7,13,7,13,4,10,3,3,0,0,3,9,2,2,2,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.54,0,0,145,1.0,9575.0,0.0,0.0,1.0,1.0,27,50,64,90,25,48,2,2,0,0,7,15,1,2,19,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7878,2,0,0.61,2,0,169,0.0,3.0,10684.0,1.0,1.0,0.0,1.0,11,18,31,45,11,17,0,1,0,0,1,4,1,2,9,12,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.62,0,0,96,1.0,9575.0,0.0,0.0,1.0,1.0,5,8,9,14,4,7,1,1,0,0,2,4,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7879,3,0,0.66,0,0,134,0.0,3.0,10684.0,1.0,1.0,0.0,1.0,4,6,12,15,2,4,1,1,1,1,2,4,1,1,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.33,0,0,62,1.0,9575.0,0.0,0.0,1.0,1.0,3,9,46,59,2,8,1,1,0,0,2,7,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7880,1,0,0.51,0,0,85,0.0,3.0,11326.0,0.6666666666666666,1.0,0.0,3.0,19,37,25,43,6,23,6,7,7,7,17,34,2,3,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.24,0,0,0,2.0,8353.0,0.0,0.0,2.0,2.0,15,62,17,64,8,53,4,6,3,3,13,60,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7881,2,0,0.41,0,0,19,0.0,3.0,11326.0,0.6666666666666666,1.0,0.0,3.0,30,73,31,74,12,47,7,12,11,14,26,67,4,6,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.16,0,0,0,2.0,8353.0,0.0,0.0,2.0,2.0,15,89,17,91,10,80,0,3,5,6,15,88,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7882,3,0,0.51,0,0,74,0.0,3.0,11326.0,0.6666666666666666,1.0,0.0,3.0,29,56,29,57,7,29,2,5,20,22,27,51,2,5,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.15,0,0,0,2.0,8353.0,0.0,0.0,2.0,2.0,12,78,17,84,10,73,1,4,1,1,12,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7883,1,0,0.78,0,0,201,0.0,3.0,10190.0,1.0,3.0,0.0,3.0,11,14,35,43,1,3,4,5,6,6,0,2,6,6,5,6,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.77,0,0,42,1.0,13500.0,0.6,0.0,1.0,5.0,7,9,32,34,4,5,1,2,2,2,0,1,3,4,4,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7884,2,0,0.64,0,0,218,0.0,3.0,10190.0,1.0,3.0,0.0,3.0,22,34,51,65,10,20,0,1,12,13,3,12,18,21,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23,0,0,0,1.0,13500.0,0.6,0.0,1.0,5.0,3,13,10,21,3,12,0,0,0,1,3,12,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7885,3,0,1.0,0,0,276,0.0,3.0,10190.0,1.0,3.0,0.0,3.0,10,10,62,69,5,5,5,5,0,0,1,1,0,0,9,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.33,0,0,0,1.0,13500.0,0.6,0.0,1.0,5.0,1,3,4,7,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7886,1,0,0.37,0,0,0,0.0,3.0,8591.0,0.6,1.0,0.0,5.0,24,64,24,64,12,52,5,5,7,7,22,62,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.21,0,0,16,2.0,8972.0,0.0,0.0,2.0,2.0,10,46,11,47,4,36,0,2,6,8,9,44,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7887,2,0,0.33,0,0,0,0.0,3.0,8591.0,0.6,1.0,0.0,5.0,24,72,25,73,18,66,3,3,3,3,23,71,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.4,0,0,21,2.0,8972.0,0.0,0.0,2.0,2.0,24,59,24,59,11,42,3,4,10,13,22,57,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7888,3,0,0.38,0,0,142,0.0,3.0,8591.0,0.6,1.0,0.0,5.0,18,47,44,76,16,45,2,2,0,0,17,44,0,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.31,0,0,0,2.0,8972.0,0.0,0.0,2.0,2.0,13,41,17,47,10,37,1,2,2,2,13,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7889,1,0,0.64,0,0,1,0.0,3.0,10541.0,0.5,1.0,0.0,4.0,33,51,45,64,19,35,9,10,5,6,24,41,9,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.55,0,0,122,2.0,11257.0,0.0,0.0,2.0,2.0,41,74,66,101,28,58,2,4,11,12,31,63,10,11,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7890,2,0,0.57,0,0,1,0.0,3.0,10541.0,0.5,1.0,0.0,4.0,34,59,39,65,16,41,11,11,7,7,27,51,7,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.49,0,0,70,2.0,11257.0,0.0,0.0,2.0,2.0,40,81,55,98,21,61,10,11,9,9,33,73,7,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
7891,3,0,0.48,0,0,4,0.0,3.0,10541.0,0.5,1.0,0.0,4.0,26,54,36,65,20,46,3,4,3,4,23,50,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.38,2,0,59,2.0,11257.0,0.0,0.0,2.0,2.0,28,73,32,77,21,64,5,7,2,2,28,73,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7892,1,0,0.64,0,0,13,0.0,5.0,10167.0,0.8,6.0,0.0,10.0,16,25,21,31,5,12,3,3,8,10,9,14,7,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,0,109,1.0,10596.0,0.75,0.0,1.0,4.0,4,20,11,29,0,13,4,5,0,2,1,15,3,5,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7893,2,0,0.76,0,0,7,0.0,5.0,10167.0,0.8,6.0,0.0,10.0,35,46,39,51,11,20,11,12,13,14,17,27,17,18,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0,0,116,1.0,10596.0,0.75,0.0,1.0,4.0,11,27,15,31,5,17,6,7,0,3,4,18,7,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7894,3,0,0.64,0,0,24,0.0,5.0,10167.0,0.8,6.0,0.0,10.0,32,50,38,56,13,23,10,14,9,13,16,32,16,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23,0,0,56,1.0,10596.0,0.75,0.0,1.0,4.0,7,30,12,37,0,20,7,8,0,2,1,23,6,7,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7895,4,0,0.53,0,0,7,0.0,5.0,10167.0,0.8,6.0,0.0,10.0,24,45,27,48,10,24,5,8,9,13,12,31,12,14,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17,0,0,68,1.0,10596.0,0.75,0.0,1.0,4.0,5,28,9,32,1,19,3,6,1,3,4,22,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7896,5,0,0.53,0,0,35,0.0,5.0,10167.0,0.8,6.0,0.0,10.0,26,49,39,62,12,30,12,15,2,4,5,16,21,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.52,0,0,142,1.0,10596.0,0.75,0.0,1.0,4.0,9,17,19,29,3,10,4,5,2,2,1,3,8,14,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7897,1,0,0.23,0,0,0,0.0,3.0,9093.0,0.8,2.0,0.0,10.0,11,47,12,48,4,34,7,12,0,1,10,46,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.38,0,0,85,1.0,11756.0,0.6,0.0,1.0,5.0,10,26,20,37,2,14,7,11,1,1,2,17,8,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7898,2,0,0.37,0,0,0,0.0,3.0,9093.0,0.8,2.0,0.0,10.0,28,75,28,75,19,59,9,14,0,2,28,75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.37,0,0,0,1.0,11756.0,0.6,0.0,1.0,5.0,11,29,12,30,5,23,1,1,5,5,11,28,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7899,3,0,0.35,0,0,186,0.0,3.0,9093.0,0.8,2.0,0.0,10.0,10,28,57,79,6,22,3,5,1,1,8,24,0,0,2,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.19,0,0,0,1.0,11756.0,0.6,0.0,1.0,5.0,5,26,6,27,3,24,1,1,1,1,5,24,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7900,1,0,0.35,0,0,132,0.0,3.0,12914.0,0.7333333333333333,4.0,0.0,15.0,5,14,18,28,3,8,0,3,2,3,4,12,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0,0,0,1.0,11411.0,0.6,0.0,1.0,10.0,5,17,6,18,4,15,1,2,0,0,4,13,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7901,2,0,0.22,0,0,32,0.0,3.0,12914.0,0.7333333333333333,4.0,0.0,15.0,6,27,10,31,2,22,3,3,1,2,6,26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.37,0,0,15,1.0,11411.0,0.6,0.0,1.0,10.0,10,27,10,27,8,22,2,5,0,0,9,25,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7902,3,0,0.07,0,0,26,0.0,3.0,12914.0,0.7333333333333333,4.0,0.0,15.0,1,14,12,27,1,13,0,0,0,1,1,12,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34,0,0,177,1.0,11411.0,0.6,0.0,1.0,10.0,15,44,49,91,11,40,4,4,0,0,2,10,1,2,12,32,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7903,1,0,0.32,0,0,166,0.0,3.0,12799.0,0.625,1.0,0.0,8.0,13,40,16,44,7,32,6,8,0,0,10,35,1,1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0,0,22,4.0,11098.0,0.4285714285714285,0.0,4.0,7.0,15,37,33,58,8,28,3,5,4,4,11,33,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7904,2,0,0.47,0,0,157,0.0,3.0,12799.0,0.625,1.0,0.0,8.0,28,59,40,73,21,46,7,13,0,0,21,51,6,6,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0,0,6,4.0,11098.0,0.4285714285714285,0.0,4.0,7.0,14,48,24,58,6,40,6,6,2,2,10,42,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7905,3,0,0.57,0,0,88,0.0,3.0,12799.0,0.625,1.0,0.0,8.0,19,33,25,39,10,20,8,11,1,2,13,25,6,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.36,0,1,147,4.0,11098.0,0.4285714285714285,0.0,4.0,7.0,13,36,53,80,3,24,9,11,1,1,4,24,2,3,7,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7906,1,0,0.37,0,1,193,0.0,3.0,8654.0,1.0,1.0,0.0,1.0,3,8,24,29,2,6,0,0,1,2,1,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12,0,0,9,2.0,11136.0,0.5,0.0,2.0,6.0,1,8,10,18,1,8,0,0,0,0,1,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7907,2,0,0.75,0,0,214,0.0,3.0,8654.0,1.0,1.0,0.0,1.0,9,12,31,37,9,12,0,0,0,0,2,5,0,0,7,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,2.0,11136.0,0.5,0.0,2.0,6.0,0,8,7,15,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7908,3,0,0.52,1,0,206,0.0,3.0,8654.0,1.0,1.0,0.0,1.0,9,17,23,37,8,16,1,1,0,0,1,1,1,1,7,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,1,12,2.0,11136.0,0.5,0.0,2.0,6.0,1,4,8,11,1,4,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7909,1,0,0.2,0,0,0,0.0,3.0,11846.0,0.6666666666666666,1.0,0.0,21.0,8,39,8,39,5,31,2,5,1,3,8,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.38,0,0,0,2.0,10846.0,0.5833333333333334,0.0,2.0,12.0,13,34,13,34,9,24,3,9,1,1,13,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7910,2,0,0.25,0,0,2,0.0,3.0,11846.0,0.6666666666666666,1.0,0.0,21.0,13,51,13,51,6,37,7,13,0,1,11,47,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.41,0,0,3,2.0,10846.0,0.5833333333333334,0.0,2.0,12.0,17,41,17,41,11,33,6,7,0,1,15,37,1,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7911,3,0,0.27,0,0,0,0.0,3.0,11846.0,0.6666666666666666,1.0,0.0,21.0,12,44,12,44,7,38,4,5,1,1,11,40,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.44,0,0,3,2.0,10846.0,0.5833333333333334,0.0,2.0,12.0,21,47,21,47,7,31,14,16,0,0,19,41,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7912,1,0,0.24,0,0,0,0.0,3.0,7598.0,0.6666666666666666,1.0,0.0,3.0,13,54,13,54,5,39,3,8,5,7,13,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.47,0,0,0,2.0,12176.0,0.25,0.0,2.0,4.0,18,38,18,38,10,29,2,2,6,7,18,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7913,2,0,0.4,0,0,4,0.0,3.0,7598.0,0.6666666666666666,1.0,0.0,3.0,25,61,31,68,16,48,3,7,6,6,24,59,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,2.0,12176.0,0.25,0.0,2.0,4.0,14,54,14,54,9,44,4,9,1,1,14,53,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7914,3,0,0.34,0,0,0,0.0,3.0,7598.0,0.6666666666666666,1.0,0.0,3.0,16,46,16,46,7,33,4,7,5,6,16,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,81,2.0,12176.0,0.25,0.0,2.0,4.0,11,22,14,29,8,18,0,1,3,3,9,19,0,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7915,1,0,0.51,0,0,149,0.0,3.0,9416.0,0.5,1.0,0.0,4.0,20,39,30,51,13,29,6,9,1,1,11,28,4,6,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.32,0,1,15,4.0,12826.0,0.0,0.0,4.0,4.0,10,31,24,47,2,19,5,8,3,4,8,29,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7916,2,0,0.51,0,0,78,0.0,3.0,9416.0,0.5,1.0,0.0,4.0,19,37,23,42,16,34,3,3,0,0,16,34,1,1,2,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4,0,0,88,4.0,12826.0,0.0,0.0,4.0,4.0,17,42,30,60,12,37,3,3,2,2,12,36,4,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7917,3,0,0.65,0,0,196,0.0,3.0,9416.0,0.5,1.0,0.0,4.0,17,26,28,41,14,23,3,3,0,0,5,12,2,2,10,12,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.47,0,1,34,4.0,12826.0,0.0,0.0,4.0,4.0,10,21,20,31,5,15,4,5,1,1,6,12,4,6,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7918,1,0,0.47,0,0,201,0.0,3.0,11586.0,0.4444444444444444,1.0,0.0,9.0,9,19,19,37,5,15,3,3,1,1,4,13,1,1,4,5,4,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.36,0,0,5,2.0,10585.0,0.0,0.0,2.0,2.0,14,38,15,39,10,32,3,5,1,1,13,36,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7919,2,0,0.38,0,0,78,0.0,3.0,11586.0,0.4444444444444444,1.0,0.0,9.0,19,49,34,66,16,44,3,5,0,0,5,28,12,18,2,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.36,0,0,49,2.0,10585.0,0.0,0.0,2.0,2.0,27,74,27,74,21,64,4,8,2,2,13,49,12,21,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
