,Round,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td %,Td %,Sub. att,Rev.,Ctrl,Sig. str,Head,Body,Leg,Distance,Clinch,Ground,URL
3,2,Wesley Correira,0,1 of 8,12%,1 of 8,0 of 0,---,0,0,0:00,1 of 8,0 of 7,0 of 0,1 of 1,1 of 6,0 of 2,0 of 0,http://www.ufcstats.com/fight-details/0f23c5569204a69b
0,1,Nick Diaz,0,17 of 54,31%,24 of 62,0 of 1,0%,0,0,0:48,17 of 54,11 of 45,3 of 4,3 of 5,13 of 48,4 of 6,0 of 0,http://www.ufcstats.com/fight-details/0374646197b8e0fa
1,1,Robbie Lawler,0,12 of 51,23%,14 of 53,0 of 0,---,0,0,0:00,12 of 51,10 of 48,2 of 3,0 of 0,10 of 46,2 of 5,0 of 0,http://www.ufcstats.com/fight-details/0374646197b8e0fa
2,2,Nick Diaz,1,5 of 21,23%,5 of 21,0 of 0,---,0,0,0:01,5 of 21,3 of 18,0 of 0,2 of 3,5 of 21,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/0374646197b8e0fa
3,2,Robbie Lawler,0,4 of 13,30%,4 of 13,0 of 0,---,0,0,0:00,4 of 13,3 of 12,1 of 1,0 of 0,4 of 12,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/0374646197b8e0fa
0,1,Mike Kyle,1,13 of 15,86%,48 of 55,0 of 1,0%,1,0,4:00,13 of 15,8 of 10,1 of 1,4 of 4,2 of 3,7 of 7,4 of 5,http://www.ufcstats.com/fight-details/3b8bfe14b0c297b2
1,1,Wes Sims,0,0 of 2,0%,6 of 8,0 of 1,0%,3,0,0:12,0 of 2,0 of 1,0 of 1,0 of 0,0 of 2,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/3b8bfe14b0c297b2
0,1,Jonathan Wiezorek,0,10 of 10,100%,37 of 37,1 of 4,25%,0,0,1:51,10 of 10,10 of 10,0 of 0,0 of 0,0 of 0,2 of 2,8 of 8,http://www.ufcstats.com/fight-details/ba5e8c30d41559fd
1,1,Wade Shipp,0,20 of 23,86%,42 of 48,0 of 0,---,0,0,0:44,20 of 23,11 of 14,7 of 7,2 of 2,4 of 6,15 of 16,1 of 1,http://www.ufcstats.com/fight-details/ba5e8c30d41559fd
0,1,Genki Sudo,0,6 of 8,75%,10 of 12,1 of 1,100%,4,0,0:12,6 of 8,0 of 2,5 of 5,1 of 1,0 of 0,6 of 8,0 of 0,http://www.ufcstats.com/fight-details/1d9d91f78334129d
1,1,Mike Brown,0,13 of 15,86%,36 of 41,1 of 2,50%,0,0,2:59,13 of 15,7 of 9,0 of 0,6 of 6,1 of 2,7 of 7,5 of 6,http://www.ufcstats.com/fight-details/1d9d91f78334129d
0,1,Vitor Belfort,0,1 of 1,100%,1 of 1,0 of 0,---,0,0,0:27,1 of 1,1 of 1,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/9cd343b9d5d87528
1,1,Randy Couture,0,1 of 2,50%,1 of 2,0 of 0,---,0,0,0:00,1 of 2,0 of 1,0 of 0,1 of 1,1 of 2,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/9cd343b9d5d87528
0,1,Renato Verissimo,0,9 of 16,56%,37 of 46,0 of 0,---,1,1,2:17,9 of 16,8 of 15,1 of 1,0 of 0,0 of 2,0 of 0,9 of 14,http://www.ufcstats.com/fight-details/829146a45b3b236b
1,1,Carlos Newton,0,0 of 0,---,9 of 9,1 of 2,50%,0,0,2:26,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/829146a45b3b236b
2,2,Renato Verissimo,0,5 of 11,45%,42 of 51,1 of 1,100%,0,0,4:09,5 of 11,4 of 10,1 of 1,0 of 0,0 of 3,1 of 1,4 of 7,http://www.ufcstats.com/fight-details/829146a45b3b236b
3,2,Carlos Newton,0,3 of 6,50%,7 of 10,0 of 1,0%,0,0,0:00,3 of 6,1 of 3,2 of 3,0 of 0,1 of 3,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/829146a45b3b236b
4,3,Renato Verissimo,0,8 of 9,88%,45 of 54,2 of 3,66%,0,0,3:01,8 of 9,8 of 9,0 of 0,0 of 0,6 of 7,1 of 1,1 of 1,http://www.ufcstats.com/fight-details/829146a45b3b236b
5,3,Carlos Newton,0,1 of 3,33%,3 of 6,1 of 2,50%,0,0,1:05,1 of 3,0 of 2,1 of 1,0 of 0,0 of 2,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/829146a45b3b236b
0,1,BJ Penn,0,17 of 23,73%,33 of 39,0 of 0,---,1,0,4:10,17 of 23,15 of 21,2 of 2,0 of 0,3 of 4,2 of 2,12 of 17,http://www.ufcstats.com/fight-details/4076a87092da5bfa
1,1,Matt Hughes,0,4 of 8,50%,10 of 14,0 of 1,0%,0,0,0:00,4 of 8,3 of 7,1 of 1,0 of 0,0 of 3,1 of 1,3 of 4,http://www.ufcstats.com/fight-details/4076a87092da5bfa
0,1,Frank Mir,0,16 of 28,57%,47 of 63,1 of 1,100%,2,0,4:50,16 of 28,11 of 23,4 of 4,1 of 1,1 of 2,0 of 0,15 of 26,http://www.ufcstats.com/fight-details/476548ca3d8cf0ee
1,1,Wes Sims,0,2 of 4,50%,31 of 39,0 of 0,---,0,0,0:00,2 of 4,1 of 3,1 of 1,0 of 0,1 of 3,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/476548ca3d8cf0ee
2,2,Frank Mir,1,12 of 16,75%,21 of 27,3 of 6,50%,0,0,2:46,12 of 16,7 of 9,3 of 4,2 of 3,3 of 6,4 of 4,5 of 6,http://www.ufcstats.com/fight-details/476548ca3d8cf0ee
3,2,Wes Sims,0,16 of 21,76%,52 of 60,0 of 0,---,0,0,0:39,16 of 21,0 of 5,16 of 16,0 of 0,1 of 6,5 of 5,10 of 10,http://www.ufcstats.com/fight-details/476548ca3d8cf0ee
0,1,Lee Murray,0,0 of 1,0%,2 of 4,0 of 0,---,2,0,0:00,0 of 1,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/bee02eaf332eb7f1
1,1,Jorge Rivera,0,2 of 4,50%,6 of 12,1 of 2,50%,0,0,1:27,2 of 4,1 of 3,0 of 0,1 of 1,0 of 1,1 of 1,1 of 2,http://www.ufcstats.com/fight-details/bee02eaf332eb7f1
0,1,Georges St-Pierre,0,9 of 18,50%,56 of 65,1 of 2,50%,0,1,4:10,9 of 18,7 of 16,0 of 0,2 of 2,2 of 2,0 of 0,7 of 16,http://www.ufcstats.com/fight-details/1bc4996fa543a91a
1,1,Karo Parisyan,0,0 of 4,0%,14 of 20,0 of 0,---,1,1,0:16,0 of 4,0 of 3,0 of 0,0 of 1,0 of 4,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1bc4996fa543a91a
2,2,Georges St-Pierre,0,22 of 34,64%,51 of 65,1 of 1,100%,0,0,4:50,22 of 34,15 of 26,7 of 8,0 of 0,1 of 1,0 of 0,21 of 33,http://www.ufcstats.com/fight-details/1bc4996fa543a91a
3,2,Karo Parisyan,0,1 of 1,100%,6 of 8,0 of 0,---,0,0,0:00,1 of 1,1 of 1,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/1bc4996fa543a91a
4,3,Georges St-Pierre,0,15 of 28,53%,31 of 47,4 of 5,80%,0,1,3:07,15 of 28,7 of 19,7 of 7,1 of 2,4 of 12,0 of 0,11 of 16,http://www.ufcstats.com/fight-details/1bc4996fa543a91a
5,3,Karo Parisyan,0,0 of 2,0%,3 of 5,0 of 2,0%,3,1,0:03,0 of 2,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1bc4996fa543a91a
0,1,Josh Thomson,0,20 of 42,47%,20 of 42,1 of 1,100%,0,0,0:48,20 of 42,3 of 19,2 of 4,15 of 19,17 of 38,2 of 2,1 of 2,http://www.ufcstats.com/fight-details/fab7e4790b11de3c
1,1,Hermes Franca,0,5 of 12,41%,8 of 15,1 of 1,100%,1,0,0:12,5 of 12,2 of 6,3 of 3,0 of 3,2 of 8,3 of 4,0 of 0,http://www.ufcstats.com/fight-details/fab7e4790b11de3c
2,2,Josh Thomson,0,13 of 17,76%,26 of 32,0 of 0,---,0,0,3:12,13 of 17,10 of 14,1 of 1,2 of 2,6 of 8,3 of 4,4 of 5,http://www.ufcstats.com/fight-details/fab7e4790b11de3c
3,2,Hermes Franca,0,4 of 9,44%,15 of 20,1 of 2,50%,0,0,0:59,4 of 9,4 of 9,0 of 0,0 of 0,1 of 6,0 of 0,3 of 3,http://www.ufcstats.com/fight-details/fab7e4790b11de3c
4,3,Josh Thomson,0,7 of 9,77%,36 of 38,1 of 2,50%,0,0,0:05,7 of 9,3 of 5,1 of 1,3 of 3,3 of 5,3 of 3,1 of 1,http://www.ufcstats.com/fight-details/fab7e4790b11de3c
5,3,Hermes Franca,1,13 of 25,52%,37 of 52,0 of 0,---,0,0,4:08,13 of 25,13 of 25,0 of 0,0 of 0,3 of 6,1 of 1,9 of 18,http://www.ufcstats.com/fight-details/fab7e4790b11de3c
0,1,Matt Serra,0,17 of 24,70%,49 of 57,2 of 3,66%,0,1,4:30,17 of 24,13 of 20,4 of 4,0 of 0,2 of 4,4 of 4,11 of 16,http://www.ufcstats.com/fight-details/5bdaa71a5daebcb5
1,1,Jeff Curran,0,2 of 2,100%,6 of 6,0 of 1,0%,0,1,0:03,2 of 2,1 of 1,1 of 1,0 of 0,0 of 0,1 of 1,1 of 1,http://www.ufcstats.com/fight-details/5bdaa71a5daebcb5
2,2,Matt Serra,0,18 of 40,45%,42 of 65,2 of 3,66%,0,0,4:20,18 of 40,12 of 34,6 of 6,0 of 0,0 of 4,0 of 0,18 of 36,http://www.ufcstats.com/fight-details/5bdaa71a5daebcb5
3,2,Jeff Curran,0,3 of 5,60%,6 of 8,0 of 0,---,0,1,0:14,3 of 5,1 of 3,1 of 1,1 of 1,1 of 3,1 of 1,1 of 1,http://www.ufcstats.com/fight-details/5bdaa71a5daebcb5
4,3,Matt Serra,0,10 of 16,62%,27 of 37,2 of 4,50%,0,0,4:20,10 of 16,1 of 7,5 of 5,4 of 4,0 of 3,7 of 7,3 of 6,http://www.ufcstats.com/fight-details/5bdaa71a5daebcb5
5,3,Jeff Curran,0,4 of 8,50%,7 of 11,0 of 1,0%,1,0,0:03,4 of 8,3 of 7,1 of 1,0 of 0,3 of 6,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/5bdaa71a5daebcb5
0,1,Matt Hughes,0,0 of 0,---,0 of 0,1 of 1,100%,2,1,1:43,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/2cfde31b41b2220d
1,1,Frank Trigg,0,0 of 3,0%,1 of 4,1 of 1,100%,1,1,1:59,0 of 3,0 of 3,0 of 0,0 of 0,0 of 0,0 of 0,0 of 3,http://www.ufcstats.com/fight-details/2cfde31b41b2220d
0,1,Matt Lindland,0,10 of 21,47%,26 of 37,1 of 1,100%,1,0,4:23,10 of 21,8 of 18,0 of 1,2 of 2,0 of 5,0 of 0,10 of 16,http://www.ufcstats.com/fight-details/9f108233c7c787d9
1,1,Falaniko Vitale,0,1 of 4,25%,2 of 5,0 of 0,---,0,0,0:00,1 of 4,0 of 2,0 of 0,1 of 2,1 of 4,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/9f108233c7c787d9
2,2,Matt Lindland,0,17 of 25,68%,36 of 44,0 of 2,0%,0,0,3:04,17 of 25,4 of 12,2 of 2,11 of 11,1 of 8,16 of 17,0 of 0,http://www.ufcstats.com/fight-details/9f108233c7c787d9
3,2,Falaniko Vitale,0,1 of 11,9%,2 of 13,0 of 1,0%,0,0,0:00,1 of 11,0 of 9,0 of 1,1 of 1,1 of 11,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/9f108233c7c787d9
4,3,Matt Lindland,0,8 of 16,50%,31 of 40,0 of 0,---,0,1,0:50,8 of 16,7 of 14,1 of 1,0 of 1,1 of 4,2 of 6,5 of 6,http://www.ufcstats.com/fight-details/9f108233c7c787d9
5,3,Falaniko Vitale,0,1 of 3,33%,6 of 9,0 of 0,---,0,0,3:19,1 of 3,0 of 2,0 of 0,1 of 1,0 of 1,0 of 0,1 of 2,http://www.ufcstats.com/fight-details/9f108233c7c787d9
0,1,Wesley Correira,1,13 of 24,54%,19 of 30,0 of 0,---,0,0,0:07,13 of 24,13 of 23,0 of 0,0 of 1,3 of 7,9 of 16,1 of 1,http://www.ufcstats.com/fight-details/d1d33be012417f75
1,1,David Abbott,0,11 of 26,42%,17 of 33,0 of 0,---,0,0,1:24,11 of 26,11 of 26,0 of 0,0 of 0,4 of 9,7 of 17,0 of 0,http://www.ufcstats.com/fight-details/d1d33be012417f75
0,1,Evan Tanner,0,28 of 34,82%,40 of 46,1 of 4,25%,0,0,2:27,28 of 34,16 of 20,6 of 8,6 of 6,6 of 7,9 of 10,13 of 17,http://www.ufcstats.com/fight-details/b35adb9d047f5cd8
1,1,Phil Baroni,2,17 of 32,53%,29 of 45,0 of 0,---,0,0,0:14,17 of 32,14 of 28,3 of 4,0 of 0,6 of 15,11 of 15,0 of 2,http://www.ufcstats.com/fight-details/b35adb9d047f5cd8
0,1,Robbie Lawler,0,12 of 23,52%,29 of 40,2 of 2,100%,0,0,4:17,12 of 23,11 of 22,1 of 1,0 of 0,0 of 1,0 of 0,12 of 22,http://www.ufcstats.com/fight-details/7d2d327fd7580364
1,1,Chris Lytle,0,1 of 3,33%,22 of 25,0 of 0,---,1,0,0:07,1 of 3,1 of 2,0 of 1,0 of 0,0 of 1,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/7d2d327fd7580364
2,2,Robbie Lawler,0,5 of 17,29%,6 of 18,0 of 0,---,0,0,0:00,5 of 17,3 of 14,1 of 2,1 of 1,5 of 16,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/7d2d327fd7580364
3,2,Chris Lytle,0,16 of 46,34%,16 of 46,0 of 0,---,0,0,0:00,16 of 46,5 of 29,1 of 2,10 of 15,16 of 45,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/7d2d327fd7580364
4,3,Robbie Lawler,1,13 of 32,40%,16 of 35,1 of 2,50%,0,1,0:34,13 of 32,9 of 28,3 of 3,1 of 1,8 of 23,5 of 6,0 of 3,http://www.ufcstats.com/fight-details/7d2d327fd7580364
5,3,Chris Lytle,0,20 of 48,41%,26 of 54,1 of 1,100%,0,0,0:17,20 of 48,12 of 38,2 of 3,6 of 7,15 of 41,5 of 7,0 of 0,http://www.ufcstats.com/fight-details/7d2d327fd7580364
0,1,Pedro Rizzo,0,9 of 32,28%,14 of 38,0 of 0,---,0,0,2:38,9 of 32,2 of 23,0 of 0,7 of 9,2 of 15,0 of 0,7 of 17,http://www.ufcstats.com/fight-details/906d6f62fb7f9b19
1,1,Ricco Rodriguez,0,5 of 10,50%,15 of 22,0 of 4,0%,0,0,0:00,5 of 10,5 of 8,0 of 2,0 of 0,5 of 10,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/906d6f62fb7f9b19
2,2,Pedro Rizzo,0,11 of 25,44%,21 of 36,0 of 0,---,0,0,2:48,11 of 25,2 of 14,1 of 1,8 of 10,1 of 7,0 of 0,10 of 18,http://www.ufcstats.com/fight-details/906d6f62fb7f9b19
3,2,Ricco Rodriguez,0,4 of 7,57%,6 of 9,0 of 4,0%,0,0,0:00,4 of 7,3 of 6,0 of 0,1 of 1,4 of 7,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/906d6f62fb7f9b19
4,3,Pedro Rizzo,0,10 of 36,27%,10 of 36,0 of 0,---,0,0,0:26,10 of 36,5 of 30,0 of 0,5 of 6,8 of 34,0 of 0,2 of 2,http://www.ufcstats.com/fight-details/906d6f62fb7f9b19
5,3,Ricco Rodriguez,0,6 of 16,37%,6 of 16,0 of 4,0%,0,0,0:00,6 of 16,5 of 14,0 of 1,1 of 1,6 of 16,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/906d6f62fb7f9b19
0,1,Keith Rockel,0,5 of 5,100%,17 of 19,1 of 2,50%,1,0,3:04,5 of 5,5 of 5,0 of 0,0 of 0,0 of 0,0 of 0,5 of 5,http://www.ufcstats.com/fight-details/61a211b4a7f942cd
1,1,Chris Liguori,0,1 of 3,33%,12 of 14,0 of 0,---,0,0,0:08,1 of 3,0 of 2,0 of 0,1 of 1,1 of 3,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/61a211b4a7f942cd
0,1,Yves Edwards,0,12 of 25,48%,14 of 27,0 of 0,---,0,0,0:00,12 of 25,1 of 8,1 of 4,10 of 13,11 of 23,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/823d7037552a8907
1,1,Nick Agallar,0,4 of 30,13%,9 of 35,0 of 1,0%,0,0,1:07,4 of 30,1 of 24,0 of 2,3 of 4,3 of 29,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/823d7037552a8907
2,2,Yves Edwards,1,21 of 32,65%,25 of 36,0 of 0,---,0,0,0:11,21 of 32,13 of 24,0 of 0,8 of 8,10 of 17,0 of 0,11 of 15,http://www.ufcstats.com/fight-details/823d7037552a8907
3,2,Nick Agallar,0,1 of 13,7%,1 of 13,0 of 1,0%,0,0,0:00,1 of 13,1 of 12,0 of 0,0 of 1,1 of 13,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/823d7037552a8907
0,1,Randy Couture,0,12 of 15,80%,15 of 18,2 of 3,66%,0,0,2:41,12 of 15,0 of 3,7 of 7,5 of 5,0 of 0,10 of 12,2 of 3,http://www.ufcstats.com/fight-details/6cd107e2f5886b25
1,1,Tito Ortiz,0,12 of 15,80%,17 of 20,1 of 3,33%,0,0,1:56,12 of 15,2 of 5,8 of 8,2 of 2,1 of 2,11 of 13,0 of 0,http://www.ufcstats.com/fight-details/6cd107e2f5886b25
2,2,Randy Couture,0,17 of 26,65%,39 of 49,1 of 2,50%,0,0,4:41,17 of 26,16 of 25,0 of 0,1 of 1,0 of 0,1 of 1,16 of 25,http://www.ufcstats.com/fight-details/6cd107e2f5886b25
3,2,Tito Ortiz,0,0 of 3,0%,10 of 13,0 of 1,0%,0,0,0:00,0 of 3,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/6cd107e2f5886b25
4,3,Randy Couture,0,8 of 19,42%,40 of 51,2 of 4,50%,0,0,4:25,8 of 19,8 of 19,0 of 0,0 of 0,0 of 3,0 of 0,8 of 16,http://www.ufcstats.com/fight-details/6cd107e2f5886b25
5,3,Tito Ortiz,0,2 of 6,33%,4 of 8,1 of 1,100%,0,0,0:13,2 of 6,1 of 5,1 of 1,0 of 0,0 of 4,1 of 1,1 of 1,http://www.ufcstats.com/fight-details/6cd107e2f5886b25
6,4,Randy Couture,0,37 of 59,62%,61 of 83,1 of 1,100%,0,0,4:53,37 of 59,36 of 58,1 of 1,0 of 0,1 of 1,0 of 0,36 of 58,http://www.ufcstats.com/fight-details/6cd107e2f5886b25
7,4,Tito Ortiz,0,0 of 0,---,1 of 1,0 of 0,---,0,0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/6cd107e2f5886b25
8,5,Randy Couture,0,14 of 17,82%,39 of 43,2 of 2,100%,0,0,4:33,14 of 17,5 of 8,3 of 3,6 of 6,0 of 1,5 of 5,9 of 11,http://www.ufcstats.com/fight-details/6cd107e2f5886b25
9,5,Tito Ortiz,0,2 of 6,33%,2 of 6,0 of 1,0%,0,0,0:00,2 of 6,0 of 3,2 of 3,0 of 0,0 of 2,2 of 4,0 of 0,http://www.ufcstats.com/fight-details/6cd107e2f5886b25
0,1,Andrei Arlovski,2,9 of 20,45%,26 of 39,0 of 0,---,0,0,0:35,9 of 20,8 of 19,1 of 1,0 of 0,3 of 10,2 of 3,4 of 7,http://www.ufcstats.com/fight-details/fdb4ea9783c4452a
1,1,Vladimir Matyushenko,0,5 of 17,29%,5 of 17,0 of 6,0%,0,0,0:03,5 of 17,4 of 15,0 of 1,1 of 1,3 of 11,1 of 5,1 of 1,http://www.ufcstats.com/fight-details/fdb4ea9783c4452a
0,1,Tim Sylvia,1,10 of 34,29%,10 of 34,0 of 0,---,0,0,0:04,10 of 34,10 of 34,0 of 0,0 of 0,6 of 29,0 of 0,4 of 5,http://www.ufcstats.com/fight-details/6e7eb1720bec2bca
1,1,Gan McGee,0,7 of 25,28%,7 of 25,0 of 0,---,0,0,0:00,7 of 25,5 of 23,1 of 1,1 of 1,7 of 25,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/6e7eb1720bec2bca
0,1,Jorge Rivera,0,21 of 38,55%,39 of 56,0 of 0,---,0,0,1:44,21 of 38,6 of 19,8 of 10,7 of 9,5 of 17,16 of 21,0 of 0,http://www.ufcstats.com/fight-details/ac6fd4c78f0e3198
1,1,David Loiseau,0,21 of 33,63%,27 of 39,0 of 2,0%,0,0,0:18,21 of 33,15 of 26,2 of 3,4 of 4,3 of 8,18 of 25,0 of 0,http://www.ufcstats.com/fight-details/ac6fd4c78f0e3198
2,2,Jorge Rivera,0,28 of 52,53%,47 of 71,0 of 0,---,0,0,1:53,28 of 52,11 of 33,9 of 9,8 of 10,8 of 23,20 of 29,0 of 0,http://www.ufcstats.com/fight-details/ac6fd4c78f0e3198
3,2,David Loiseau,0,9 of 28,32%,11 of 30,0 of 0,---,0,0,0:09,9 of 28,6 of 23,1 of 2,2 of 3,2 of 8,7 of 20,0 of 0,http://www.ufcstats.com/fight-details/ac6fd4c78f0e3198
4,3,Jorge Rivera,1,31 of 46,67%,68 of 83,0 of 0,---,0,0,1:51,31 of 46,22 of 36,7 of 7,2 of 3,7 of 15,21 of 28,3 of 3,http://www.ufcstats.com/fight-details/ac6fd4c78f0e3198
5,3,David Loiseau,0,5 of 17,29%,11 of 23,0 of 1,0%,0,0,0:02,5 of 17,4 of 15,0 of 1,1 of 1,3 of 10,2 of 7,0 of 0,http://www.ufcstats.com/fight-details/ac6fd4c78f0e3198
0,1,Rich Franklin,1,37 of 46,80%,44 of 53,0 of 0,---,0,0,1:59,37 of 46,21 of 30,15 of 15,1 of 1,3 of 4,21 of 24,13 of 18,http://www.ufcstats.com/fight-details/180128adae7897db
1,1,Edwin DeWees,0,4 of 6,66%,13 of 15,1 of 1,100%,1,0,0:34,4 of 6,1 of 2,3 of 4,0 of 0,0 of 2,4 of 4,0 of 0,http://www.ufcstats.com/fight-details/180128adae7897db
0,1,Karo Parisyan,0,13 of 22,59%,19 of 28,3 of 4,75%,1,0,2:43,13 of 22,8 of 17,3 of 3,2 of 2,3 of 7,7 of 8,3 of 7,http://www.ufcstats.com/fight-details/e5b2782426c8109c
1,1,Dave Strasser,0,2 of 11,18%,11 of 20,0 of 1,0%,0,0,0:14,2 of 11,1 of 9,1 of 2,0 of 0,1 of 6,1 of 5,0 of 0,http://www.ufcstats.com/fight-details/e5b2782426c8109c
0,1,Josh Thomson,1,11 of 18,61%,19 of 26,1 of 1,100%,0,0,2:27,11 of 18,10 of 17,1 of 1,0 of 0,1 of 2,0 of 0,10 of 16,http://www.ufcstats.com/fight-details/3cdcaa0a59dfb8ea
1,1,Gerald Strebendt,0,0 of 0,---,0 of 0,0 of 0,---,3,0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/3cdcaa0a59dfb8ea
0,1,Nick Diaz,0,8 of 12,66%,60 of 69,3 of 8,37%,0,0,3:54,8 of 12,8 of 12,0 of 0,0 of 0,0 of 0,0 of 0,8 of 12,http://www.ufcstats.com/fight-details/5ac9cf4ffc15ccca
1,1,Jeremy Jackson,0,3 of 7,42%,25 of 31,0 of 0,---,0,0,0:20,3 of 7,3 of 7,0 of 0,0 of 0,0 of 2,1 of 3,2 of 2,http://www.ufcstats.com/fight-details/5ac9cf4ffc15ccca
2,2,Nick Diaz,0,6 of 8,75%,23 of 28,1 of 3,33%,0,0,1:53,6 of 8,3 of 5,3 of 3,0 of 0,0 of 1,0 of 0,6 of 7,http://www.ufcstats.com/fight-details/5ac9cf4ffc15ccca
3,2,Jeremy Jackson,0,6 of 23,26%,38 of 57,0 of 0,---,0,1,2:45,6 of 23,6 of 23,0 of 0,0 of 0,0 of 0,0 of 1,6 of 22,http://www.ufcstats.com/fight-details/5ac9cf4ffc15ccca
4,3,Nick Diaz,0,3 of 4,75%,9 of 10,2 of 2,100%,2,0,0:56,3 of 4,3 of 3,0 of 1,0 of 0,1 of 2,0 of 0,2 of 2,http://www.ufcstats.com/fight-details/5ac9cf4ffc15ccca
5,3,Jeremy Jackson,0,0 of 7,0%,8 of 15,0 of 0,---,0,0,0:23,0 of 7,0 of 7,0 of 0,0 of 0,0 of 5,0 of 1,0 of 1,http://www.ufcstats.com/fight-details/5ac9cf4ffc15ccca
0,1,Hermes Franca,0,1 of 4,25%,6 of 9,1 of 1,100%,1,0,0:19,1 of 4,1 of 4,0 of 0,0 of 0,1 of 3,0 of 0,0 of 1,http://www.ufcstats.com/fight-details/10976fbb37d41c43
1,1,Caol Uno,0,25 of 41,60%,44 of 61,1 of 1,100%,0,0,3:47,25 of 41,7 of 21,4 of 4,14 of 16,1 of 2,6 of 6,18 of 33,http://www.ufcstats.com/fight-details/10976fbb37d41c43
2,2,Hermes Franca,1,12 of 18,66%,29 of 35,1 of 1,100%,0,0,1:05,12 of 18,11 of 17,1 of 1,0 of 0,2 of 3,6 of 10,4 of 5,http://www.ufcstats.com/fight-details/10976fbb37d41c43
3,2,Caol Uno,0,7 of 8,87%,8 of 10,0 of 3,0%,0,0,0:54,7 of 8,1 of 2,1 of 1,5 of 5,2 of 2,5 of 6,0 of 0,http://www.ufcstats.com/fight-details/10976fbb37d41c43
0,1,Randy Couture,0,9 of 16,56%,13 of 20,2 of 3,66%,1,0,1:35,9 of 16,7 of 14,0 of 0,2 of 2,5 of 11,3 of 3,1 of 2,http://www.ufcstats.com/fight-details/c83cba9573cca196
1,1,Chuck Liddell,0,10 of 26,38%,16 of 32,0 of 0,---,0,0,0:22,10 of 26,5 of 21,0 of 0,5 of 5,5 of 18,5 of 8,0 of 0,http://www.ufcstats.com/fight-details/c83cba9573cca196
2,2,Randy Couture,0,19 of 29,65%,21 of 31,1 of 1,100%,0,0,1:15,19 of 29,17 of 26,1 of 2,1 of 1,14 of 23,4 of 5,1 of 1,http://www.ufcstats.com/fight-details/c83cba9573cca196
3,2,Chuck Liddell,0,8 of 19,42%,15 of 26,0 of 0,---,0,1,1:12,8 of 19,3 of 14,0 of 0,5 of 5,4 of 14,4 of 5,0 of 0,http://www.ufcstats.com/fight-details/c83cba9573cca196
4,3,Randy Couture,0,18 of 42,42%,22 of 48,1 of 1,100%,0,0,0:32,18 of 42,15 of 39,2 of 2,1 of 1,8 of 25,4 of 5,6 of 12,http://www.ufcstats.com/fight-details/c83cba9573cca196
5,3,Chuck Liddell,0,4 of 14,28%,4 of 14,0 of 1,0%,0,0,0:30,4 of 14,3 of 12,0 of 0,1 of 2,3 of 12,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/c83cba9573cca196
0,1,Kimo Leopoldo,0,1 of 1,100%,1 of 1,1 of 1,100%,1,0,1:52,1 of 1,0 of 0,1 of 1,0 of 0,1 of 1,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/ffe629a5232a878b
